mid;status;title;url
M112214157;ok;File:Natanael Gärde SPA2 (cropped).jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112214157
M112214366;ok;File:Lars Preber SPA.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112214366
M112214373;ok;File:Lars Preber SPA2.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112214373
M112214377;ok;File:Lars Preber SPA3.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112214377
M112214394;ok;File:Lars Preber SPA3 (cropped).jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112214394
M112215124;ok;File:Johan Thyrén SPA.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112215124
M112215145;ok;File:Johan Thyrén SPA2.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112215145
M112215154;ok;File:Johan Thyrén SPA3.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112215154
M112215160;ok;File:Johan Thyrén SPA4.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112215160
M112215168;ok;File:Johan Thyrén SPA5.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112215168
M112215179;ok;File:Johan Thyrén SPA6.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112215179
M112056440;ok;File:Theodor Hagberg SPA.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112056440
M112056475;ok;File:Theodor Hagberg SPA2.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112056475
M112059497;ok;File:Per Limnell SPA.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112059497
M112060623;ok;File:Terzetta Winge SPA.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112060623
M112060662;ok;File:Terzetta Winge SPA2.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112060662
M112060961;ok;File:Terzetta Winge SPA11.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112060961
M112060978;ok;File:Terzetta Winge SPA11 (cropped).jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112060978
M112061246;ok;File:Ture Nyblom SPA2.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112061246
M112075688;ok;File:Oscar Dickson SPA.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112075688
M112075724;ok;File:Oskar Dickson SPA2.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112075724
M112077539;ok;File:Thord Bonde SPA.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112077539
M112080921;ok;File:Per Hasselberg SPA.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112080921
M112081065;ok;File:Per Hasselberg SPA2.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112081065
M112092155;ok;File:Petri Bryk SPA.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112092155
M112157678;ok;File:Robert Hanson SPA.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112157678
M112157770;ok;File:Robert Hanson SPA (cropped).jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112157770
M112157922;ok;File:Robert Hanson SPA11.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112157922
M112158368;ok;File:Thorborg Rappe SPA.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112158368
M112158412;ok;File:Thorborg Rappe SPA10.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112158412
M112165090;ok;File:Thomas Munck-af-Rosenschöld SPA.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112165090
M112170438;ok;File:Sven Strindberg SPA.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112170438
M112170465;ok;File:Sven Strindberg SPA2.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112170465
M112190289;ok;File:Schéle Knut Henning Gezelius von SPA.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112190289
M112201957;ok;File:Per Widmark SPA10.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112201957
M112215203;ok;File:Torsten Nothin SPA.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112215203
M112215238;ok;File:Torsten Nothin SPA4.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112215238
M112215249;ok;File:Torsten Nothin SPA5.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112215249
M112215860;ok;File:Östen Undén SPA10.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112215860
M112215893;ok;File:Östen Undén SPA2.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112215893
M112215899;ok;File:Östen Undén SPA3.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112215899
M112215905;ok;File:Östen Undén SPA4.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112215905
M112215911;ok;File:Östen Undén SPA5.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112215911
M112215918;ok;File:Östen Undén SPA6.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112215918
M112215925;ok;File:Östen Undén SPA7.jpg;https://commons.wikimedia.org/wiki/Special:EntityData/M112215925
