qid,label,id,birth,old_url,status,final_url,soft404,slug,changed
Q47088,Carl David af Wirsén,352,1842-12-09T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/352.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/352.html,True,352.html,False
Q57106,Heinrich Schliemann,823,1822-01-06T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/823.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/823.html,True,823.html,False
Q57188,Ernst Cassirer,579,1874-05-28T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/579.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/579.html,True,579.html,False
Q57188,Ernst Cassirer,579,1874-07-28T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/579.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/579.html,True,579.html,False
Q72857,Alexander Conze,834,1831-12-10T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/834.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/834.html,True,834.html,False
Q84591,Manfred Mayrhofer,193,1926-09-26T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/193.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/193.html,True,193.html,False
Q90930,Oluf Gerhard Tychsen,762,1734-12-14T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/762.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/762.html,True,762.html,False
Q96257,Fritz Arnheim,1321,1866-03-29T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1321.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1321.html,True,1321.html,False
Q124348,Walther von Wartburg,878,1888-05-18T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/878.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/878.html,True,878.html,False
Q157324,François Guizot,786,1787-10-04T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/786.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/786.html,True,786.html,False
Q167112,Bernhard Karlgren,560,1889-10-15T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/560.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/560.html,True,560.html,False
Q178409,Anders Hultén,440,1757-01-05T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/440.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/440.html,True,440.html,False
Q315989,"Thomas Babington Macaulay, 1:e baron Macaulay",800,1800-10-25T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/800.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/800.html,True,800.html,False
Q318337,Abel-François Villemain,788,1790-06-09T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/788.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/788.html,True,788.html,False
Q345108,Johnny Roosval,543,1879-09-29T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/543.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/543.html,True,543.html,False
Q470163,Birgit Rausing,162,1924-10-26T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/162.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/162.html,True,162.html,False
Q481299,Einar Gjerstad,608,1897-10-30T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/608.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/608.html,True,608.html,False
Q541473,Frédéric de Reiffenberg,1254,1795-11-14T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1254.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1254.html,True,1254.html,False
Q574731,Konráð Gislason,1283,1808-07-03T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1283.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1283.html,True,1283.html,False
Q692438,Johan David Åkerblad,431,1763-05-06T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/431.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/431.html,True,431.html,False
Q709081,Arthur Nock,900,1902-02-21T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/900.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/900.html,True,900.html,False
Q828242,Bertil Malmberg,706,1913-04-22T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/706.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/706.html,True,706.html,False
Q955847,Eric von Rosen,1149,1879-06-02T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1149.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1149.html,True,1149.html,False
Q1401658,Jacob Axelsson Lindblom,265,1746-07-27T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/265.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/265.html,True,265.html,False
Q1528867,Friedrich Klingner,929,1894-07-07T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/929.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/929.html,True,929.html,False
Q1777178,Nils Ahnlund,566,1889-08-23T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/566.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/566.html,True,566.html,False
Q1794781,Knut Liestøl,905,1881-11-13T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/905.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/905.html,True,905.html,False
Q1806170,Lars Anton Anjou,322,1803-11-18T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/322.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/322.html,True,322.html,False
Q2291097,Hans Forssell,486,1843-01-14T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/486.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/486.html,True,486.html,False
Q2379989,Sören Halldén,715,1923-05-19T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/715.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/715.html,True,715.html,False
Q2476114,Herbert Tingsten,602,1896-03-17T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/602.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/602.html,True,602.html,False
Q2490551,Carl Fredrik Scheffer,226,1715-03-28T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/226.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/226.html,True,226.html,False
Q2518893,Carl Gustaf Malmström,478,1822-11-02T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/478.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/478.html,True,478.html,False
Q2624092,Eustachy Tyszkiewicz,1257,1814-04-06T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1257.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1257.html,True,1257.html,False
Q2624092,Eustachy Tyszkiewicz,1257,1814-04-18T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1257.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1257.html,True,1257.html,False
Q2653181,Adolf Noreen,515,1854-03-13T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/515.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/515.html,True,515.html,False
Q2960022,Charles Piot,1276,1812-10-17T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1276.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1276.html,True,1276.html,False
Q3161180,James Rorimer,1370,1905-09-07T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1370.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1370.html,True,1370.html,False
Q3374596,Theodor Wåhlin,1081,1864-12-16T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1081.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1081.html,True,1081.html,False
Q3383609,Pierre-Étienne Du Ponceau,783,1760-06-03T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/783.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/783.html,True,783.html,False
Q3422087,Kristian Erslev,858,1852-12-28T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/858.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/858.html,True,858.html,False
Q3427304,Mårten Stenberger,637,1898-03-27T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/637.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/637.html,True,637.html,False
Q3431655,Reinhold Hausen,857,1850-10-09T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/857.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/857.html,True,857.html,False
Q3468288,Sture Linnér,1028,1917-06-15T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1028.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1028.html,True,1028.html,False
Q4353507,Birger Steckzén,1134,1892-10-10T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1134.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1134.html,True,1134.html,False
Q4444020,Anders Magnus Strinnholm,456,1786-11-25T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/456.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/456.html,True,456.html,False
Q4580085,Fredrik Paasche,877,1886-02-03T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/877.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/877.html,True,877.html,False
Q4753944,Anders Uppström,1026,1806-06-29T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1026.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1026.html,True,1026.html,False
Q4830244,Axel Brusewitz,570,1881-06-09T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/570.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/570.html,True,570.html,False
Q4949712,Agnes Geijer,1194,1898-10-26T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1194.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1194.html,True,1194.html,False
Q4962680,Tullia Linders,747,1925-07-01T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/747.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/747.html,True,747.html,False
Q4991015,Maria Ågren,145,1962-08-22T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/145.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/145.html,True,145.html,False
Q5388895,Erik Waller,1138,1875-11-29T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1138.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1138.html,True,1138.html,False
Q5544161,Alfred Gustaf Ahlqvist,488,1838-06-17T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/488.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/488.html,True,488.html,False
Q5559515,Ture J:son Arne,534,1879-05-07T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/534.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/534.html,True,534.html,False
Q5570224,Ingmar Bengtsson,690,1920-03-02T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/690.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/690.html,True,690.html,False
Q5572576,Carl Johan Bergman,346,1817-07-08T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/346.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/346.html,True,346.html,False
Q5573103,Erik Bergstedt,430,1760-04-09T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/430.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/430.html,True,430.html,False
Q5578784,Anton Blanck,565,1881-12-29T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/565.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/565.html,True,565.html,False
Q5587291,Carl Bromander,1103,1865-02-09T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1103.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1103.html,True,1103.html,False
Q5595434,Lauritz Baltzer,1091,1845-03-16T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1091.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1091.html,True,1091.html,False
Q5597618,Staffan Björck,670,1915-08-05T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/670.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/670.html,True,670.html,False
Q5615729,Karl-Hampus Dahlstedt,710,1917-04-19T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/710.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/710.html,True,710.html,False
Q5629580,Claes Ekeblad den yngre,225,1708-03-30T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/225.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/225.html,True,225.html,False
Q5717823,Theodor Erlandsson,1139,1869-02-01T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1139.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1139.html,True,1139.html,False
Q5805326,Bengt Hildebrand,657,1893-02-04T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/657.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/657.html,True,657.html,False
Q5807847,Carl-Herman Hjortsjö,686,1914-12-08T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/686.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/686.html,True,686.html,False
Q5821149,Torvald T:son Höjer,633,1906-02-26T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/633.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/633.html,True,633.html,False
Q5828260,Olov Janse,939,1892-08-03T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/939.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/939.html,True,939.html,False
Q5862575,Aage Friis,875,1870-08-16T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/875.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/875.html,True,875.html,False
Q5900932,Sten Karling,661,1906-01-13T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/661.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/661.html,True,661.html,False
Q5916755,Ernst Kock,561,1864-12-06T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/561.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/561.html,True,561.html,False
Q5951696,Johan Gustaf Liljegren,449,1791-02-27T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/449.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/449.html,True,449.html,False
Q5957723,Svante Lindqvist,91,1948-04-26T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/91.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/91.html,True,91.html,False
Q5971969,Einar Magnusson,1163,1891-11-05T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1163.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1163.html,True,1163.html,False
Q6039205,Johannes Pedersen,874,1883-11-07T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/874.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/874.html,True,874.html,False
Q6077749,Axel Romdahl,584,1880-03-18T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/584.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/584.html,True,584.html,False
Q6140315,Bengt R. Jonsson,1225,1930-03-19T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1225.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1225.html,True,1225.html,False
Q6170353,Herman Schück,123,1925-04-05T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/123.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/123.html,True,123.html,False
Q6175951,Göran Mascoll Silfverstolpe,163,1918-09-23T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/163.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/163.html,True,163.html,False
Q6179098,Wilhelm Sjöstrand,669,1909-08-19T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/669.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/669.html,True,669.html,False
Q6201341,Teofron Säve,527,1842-07-24T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/527.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/527.html,True,527.html,False
Q6201348,Torgny Säve-Söderbergh,668,1914-06-29T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/668.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/668.html,True,668.html,False
Q6206800,Pehr Tham,275,1737-12-04T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/275.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/275.html,True,275.html,False
Q6214857,Oscar Trapp,1094,1847-07-05T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1094.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1094.html,True,1094.html,False
Q6218073,Ragnar Törnebladh,495,1833-02-01T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/495.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/495.html,True,495.html,False
Q6231238,Sigurd Wallin,603,1882-01-01T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/603.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/603.html,True,603.html,False
Q6231387,Johan Wallman,453,1792-09-07T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/453.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/453.html,True,453.html,False
Q6254397,Alf Åberg,167,1916-06-14T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/167.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/167.html,True,167.html,False
Q7264593,Pär-Erik Back,731,1920-09-20T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/731.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/731.html,True,731.html,False
Q15965241,Carl Gustaf Björkander,1142,1884-06-06T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1142.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1142.html,True,1142.html,False
Q16616185,Märta Åsdahl Holmberg,717,1919-08-24T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/717.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/717.html,True,717.html,False
Q16946386,Ingrid Olsson,160,1927-03-25T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/160.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/160.html,True,160.html,False
Q18821605,Gudmund Björck,624,1905-08-01T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/624.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/624.html,True,624.html,False
Q19546304,Jonas Palm,693,1925-06-29T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/693.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/693.html,True,693.html,False
Q20857223,Carl Johan Becker,984,1915-09-03T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/984.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/984.html,True,984.html,False
Q26265356,Johan Forsander,1024,1795-05-06T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1024.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1024.html,True,1024.html,False
Q27997007,Ragnar Kempe,394,1901-05-21T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/394.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/394.html,True,394.html,False
Q27997045,Axel Mante,1201,1896-09-11T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1201.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1201.html,True,1201.html,False
Q27997046,Johan Fredrik Lundh,1016,1809-04-16T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1016.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1016.html,True,1016.html,False
Q29341977,Gösta Theodor Ehrnberg,1146,1895-05-26T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1146.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1146.html,True,1146.html,False
Q29342009,Otto Oberholzer,979,1919-12-11T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/979.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/979.html,True,979.html,False
Q52924,Oscar II,295,1829-01-21T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/295.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/295.html,True,295.html,False
Q53674,Paul Riant,1289,1836-08-08T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1289.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1289.html,True,1289.html,False
Q57656,Erwin Panofsky,941,1892-03-30T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/941.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/941.html,True,941.html,False
Q72289,Johann Gustav Gottlieb Büsching,1237,1783-09-19T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1237.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1237.html,True,1237.html,False
Q72780,Karl von Amira,828,1848-03-08T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/828.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/828.html,True,828.html,False
Q77184,Leopold von Ranke,801,1795-12-20T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/801.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/801.html,True,801.html,False
Q77184,Leopold von Ranke,801,1795-12-21T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/801.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/801.html,True,801.html,False
Q90241,Reinhold Koser,838,1852-02-07T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/838.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/838.html,True,838.html,False
Q310958,Rasmus Rask,776,1787-11-22T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/776.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/776.html,True,776.html,False
Q329875,Abraham Konstantin Mouradgea d'Ohsson,279,1779-11-26T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/279.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/279.html,True,279.html,False
Q361261,Prins Bertil,304,1912-02-28T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/304.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/304.html,True,304.html,False
Q365824,Eli Heckscher,590,1879-11-24T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/590.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/590.html,True,590.html,False
Q518896,Carl Gustaf Estlander,829,1834-01-31T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/829.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/829.html,True,829.html,False
Q561089,Ernst Robert Curtius,907,1886-04-14T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/907.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/907.html,True,907.html,False
Q571137,Jan Filip,966,1900-12-25T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/966.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/966.html,True,966.html,False
Q678483,Ekrem Akurgal,965,1911-03-30T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/965.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/965.html,True,965.html,False
Q740094,Sebastiano Ciampi,1251,1769-10-30T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1251.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1251.html,True,1251.html,False
Q921268,Lars Gyllensten,396,1921-11-12T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/396.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/396.html,True,396.html,False
Q952657,Fredrik Lilljekvist,1076,1863-10-08T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1076.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1076.html,True,1076.html,False
Q1278915,Albert Sorel,830,1842-08-13T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/830.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/830.html,True,830.html,False
Q1364827,Finnur Magnússon,1235,1781-08-27T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1235.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/1235.html,True,1235.html,False
Q1369073,Sophus Bugge,491,1833-01-05T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/491.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/491.html,True,491.html,False
Q1372544,Gabriel Gustafson,516,1853-08-08T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/516.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/516.html,True,516.html,False
Q1621327,Hjalmar Sundén,708,1908-11-28T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/708.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/708.html,True,708.html,False
Q1702846,Sigurd Curman,538,1879-04-29T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/538.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/538.html,True,538.html,False
Q1777283,Ida Blom,171,1931-01-20T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/171.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/171.html,True,171.html,False
Q1926407,Henrik Schück,502,1855-11-02T00:00:00Z,https://www.vitterhetsakademien.se/ledamoter/ledamoter/502.html,404,https://www.vitterhetsakademien.se/ledamoter/ledamoter/502.html,True,502.html,False
