wd,,score,max,spaid,FirstName,LastName,BirthYear
http://www.wikidata.org/entity/Q4979201,4252,45.05696,45.05696,4e1scVvZ-EAAAAAAAAAdqg,Vendela,Skytte,1608
http://www.wikidata.org/entity/Q4975464,4112,45.035404,45.035404,sj9PGLAlnmUAAAAAACY3DA,Metta,von Rosen,1903
http://www.wikidata.org/entity/Q4982788,5967,44.98731,44.98731,sj9PGLAlnmUAAAAAAB4v1g,Tibell Charlotta Cecilia,af,1820
http://www.wikidata.org/entity/Q16596454,6945,44.771954,44.771954,sj9PGLAlnmUAAAAAABfAcA,Aurore,Storckenfeldt,1816
http://www.wikidata.org/entity/Q50512407,4487,44.69023,44.69023,sj9PGLAlnmUAAAAAABO3Pw,Elisabeth,Cronström,1688
http://www.wikidata.org/entity/Q50368933,4452,44.652714,44.652714,TNQaWo324IAAAAAAAADzXA,Ellen-Sylvia,Blind,1925
http://www.wikidata.org/entity/Q4948629,5332,44.5412,44.5412,sj9PGLAlnmUAAAAAACYzsA,Elsa,Fougt,1744
http://www.wikidata.org/entity/Q452243,790,44.52652,44.52652,sj9PGLAlnmUAAAAAABU3tA,Ebba,Brahe,1596
http://www.wikidata.org/entity/Q4948228,5297,44.414234,44.414234,sj9PGLAlnmUAAAAAABO3ag,Katarina,Fjällbäck-Holmgren,1881
http://www.wikidata.org/entity/Q270060,670,44.342224,44.342224,j6S8rJvx9lAAAAAAAAC3rQ,Vivi-Anne,Hultén,1911
http://www.wikidata.org/entity/Q4978878,4222,44.136402,44.136402,sj9PGLAlnmUAAAAAACY3PA,Josabeth,Sjöberg,1812
http://www.wikidata.org/entity/Q121775,502,44.07201,44.07201,sj9PGLAlnmUAAAAAACaGEg,Gertrud,Almqvist-Brogren,1875
http://www.wikidata.org/entity/Q4681829,467,44.04043,44.04043,YB0QHyfj0hAAAAAAAACm_A,Adelaide,Skilondz,1882
http://www.wikidata.org/entity/Q97013129,2742,44.036198,44.036198,sj9PGLAlnmUAAAAAABzwBw,Sonja,Svensson-Fredgardh,1912
http://www.wikidata.org/entity/Q16596333,6875,44.003815,44.003815,sj9PGLAlnmUAAAAAABO5cw,Amy,Segerstedt,1835
