wd,,score,max,spaid,FirstName,LastName,BirthYear
http://www.wikidata.org/entity/Q5809077,80081,49.103127,49.103127,j6S8rJvx9lAAAAAAAACxuA,Petrus,Hoffvenius,1630
http://www.wikidata.org/entity/Q19860634,86423,49.070038,49.070038,mLh5P0pzYFAAAAAAAAA2BQ,Ludvig,von Stedingk,1794
http://www.wikidata.org/entity/Q6079630,70952,49.035614,49.035614,sj9PGLAlnmUAAAAAAB2TbA,Eberhard,Rosén-Rosenblad,1714
http://www.wikidata.org/entity/Q5921477,65449,49.031227,49.031227,WQknIBFpuuAAAAAAAANfBA,Robert,von Kræmer,1791
http://www.wikidata.org/entity/Q741054,19512,48.94058,48.94058,j6S8rJvx9lAAAAAAAACzcA,Christopher,Holmboe,1796
http://www.wikidata.org/entity/Q6013263,64561,48.922672,48.922672,4e1scVvZ-EAAAAAAAAAcWg,Preben,Nodermann,1867
http://www.wikidata.org/entity/Q1555421,33644,48.88711,48.88711,j6S8rJvx9lAAAAAAAACWBw,Gustaf,Hyltén-Cavallius,1815
http://www.wikidata.org/entity/Q322774,15797,48.881615,48.881615,WQknIBFpuuAAAAAAAAN9OQ,Magnus,Björnstjerna,1779
http://www.wikidata.org/entity/Q5618809,73786,48.849716,48.849716,_P7S9YzQCjAAAAAAAAAocg,Robert,Delagardie,1823
http://www.wikidata.org/entity/Q5571517,58082,48.82211,48.82211,sj9PGLAlnmUAAAAAAB4v2A,Bergen Karl Fredrik Berndt,von,1838
http://www.wikidata.org/entity/Q5723363,61015,48.7873,48.7873,IQojCnw0WmAAAAAAAABTxQ,Anton,Fahnehjelm,1807
http://www.wikidata.org/entity/Q6215668,85513,48.72567,48.72567,NhqpvvI9tpAAAAAAAAAyYg,Gustaf,Trolle-Bonde,1773
http://www.wikidata.org/entity/Q5628179,56371,48.67824,48.67824,5TJc-sPXaKAAAAAAAAAniw,Pehr,von Ehrenheim,1823
http://www.wikidata.org/entity/Q23989561,107066,48.54948,48.54948,sj9PGLAlnmUAAAAAABVwKw,Bodo,von Campenhausen,1898
http://www.wikidata.org/entity/Q27997023,98270,48.538223,48.538223,sj9PGLAlnmUAAAAAABUr3Q,Johan,Wittlock,1828
http://www.wikidata.org/entity/Q5983613,60021,48.49376,48.49376,I_2wtd5VefAAAAAAAABIfg,Daniel,Melanderhjelm,1726
http://www.wikidata.org/entity/Q5737064,63573,48.486664,48.486664,sj9PGLAlnmUAAAAAAB2_Qg,,Forselles,1785
http://www.wikidata.org/entity/Q94936786,125212,48.412582,48.412582,sj9PGLAlnmUAAAAAAB5rwA,Jean Baptiste Jules,Bernadotte,1764
http://www.wikidata.org/entity/Q385701,16651,48.412582,48.412582,sj9PGLAlnmUAAAAAAB5rwA,Jean Baptiste Jules,Bernadotte,1764
http://www.wikidata.org/entity/Q30064160,103051,48.403706,48.403706,Mo-ZWxP0KGAAAAAAAAABEw,Gerhard,von Yhlen,1819
http://www.wikidata.org/entity/Q5628175,56366,48.341885,48.341885,sj9PGLAlnmUAAAAAABzoaA,Fredrik,von Ehrenheim,1753
http://www.wikidata.org/entity/Q1347356,23845,48.33117,48.33117,sj9PGLAlnmUAAAAAAA4P-A,J J,Anckarström,1762
http://www.wikidata.org/entity/Q11702918,96606,48.285652,48.285652,sj9PGLAlnmUAAAAAABZUWA,Gustaf,von Nolcken,1733
http://www.wikidata.org/entity/Q19966559,88614,48.274048,48.274048,sj9PGLAlnmUAAAAAABVwAg,Arturo,Ciacelli,1883
http://www.wikidata.org/entity/Q5792035,73511,48.238125,48.238125,sj9PGLAlnmUAAAAAABzxWQ,August,von Hartmansdorff,1792
http://www.wikidata.org/entity/Q5570999,57977,48.229553,48.229553,sj9PGLAlnmUAAAAAABzpUg,Carl,Berch,1706
http://www.wikidata.org/entity/Q4945390,47780,48.207848,48.207848,sj9PGLAlnmUAAAAAACYzcg,Dorothea,Dunckel,1799
http://www.wikidata.org/entity/Q5996895,64161,48.1657,48.1657,I_2wtd5VefAAAAAAAAAuFw,af Rosenschöld Rudolf,Munck,1815
http://www.wikidata.org/entity/Q4502882,52977,48.15609,48.15609,j6S8rJvx9lAAAAAAAAC1fQ,Daniel,von Höpken,1669
http://www.wikidata.org/entity/Q1809560,30808,48.154003,48.154003,seuNpYu6DKAAAAAAAABhAQ,Rasmus,Astrup,1832
http://www.wikidata.org/entity/Q4973695,52556,48.105618,48.105618,sj9PGLAlnmUAAAAAABNlCQ,Gertrud,Pålson-Wettergren,1897
http://www.wikidata.org/entity/Q1373367,27798,48.10034,48.10034,sj9PGLAlnmUAAAAAAB5W0Q,Olof,von-Dalin,1708
http://www.wikidata.org/entity/Q4934729,47360,48.081253,48.081253,sj9PGLAlnmUAAAAAABhwwQ,Lissi,Alandh,1930
http://www.wikidata.org/entity/Q174256,14601,47.999588,47.999588,sj9PGLAlnmUAAAAAABU3ZQ,"av, Ulrika",Danmark,1656
http://www.wikidata.org/entity/Q5616072,73671,47.961304,47.961304,sj9PGLAlnmUAAAAAAB2Shw,Guillaume,Taraval,1701
http://www.wikidata.org/entity/Q5568192,57767,47.954678,47.954678,sj9PGLAlnmUAAAAAAB2VOg,Corfitz,Beck-Friis,1824
http://www.wikidata.org/entity/Q18237610,93324,47.89304,47.89304,seuNpYu6DKAAAAAAAABjYw,Augustin,Beck-Friis,1869
http://www.wikidata.org/entity/Q4958984,50203,47.83838,47.83838,sj9PGLAlnmUAAAAAABZYiQ,Ruth,Kjellén-Björkquist,1894
http://www.wikidata.org/entity/Q3426742,37414,47.81545,47.81545,j6S8rJvx9lAAAAAAAAAvmQ,,von Herbst,1818
http://www.wikidata.org/entity/Q5785026,73132,47.79845,47.79845,sj9PGLAlnmUAAAAAAB4cOA,Carl,Hallman,1732
http://www.wikidata.org/entity/Q1663709,38119,47.76512,47.76512,4e1scVvZ-EAAAAAAAAAdqA,Johannes,Rudbeckius,1581
http://www.wikidata.org/entity/Q2086269,38712,47.695667,47.695667,sj9PGLAlnmUAAAAAABUw3w,Philip,von Platen,1732
http://www.wikidata.org/entity/Q5040378,57392,47.66589,47.66589,WQknIBFpuuAAAAAAAANefA,Carl,Benzelius,1714
http://www.wikidata.org/entity/Q92287096,119921,47.59445,47.59445,ciLMGSqrYjAAAAAAAAA0aw,Carl,Westring,1793
http://www.wikidata.org/entity/Q5744133,65744,47.580017,47.580017,IQojCnw0WmAAAAAAAAAzcQ,Semmy,Friedmann,1891
http://www.wikidata.org/entity/Q5602664,67986,47.53757,47.53757,sj9PGLAlnmUAAAAAAA7WOw,Adolf,Carlheim-Gyllensköld,1835
http://www.wikidata.org/entity/Q5924753,65564,47.53677,47.53677,WQknIBFpuuAAAAAAAAN9hw,Salomon,von Krusenstierna,1794
http://www.wikidata.org/entity/Q5616219,73691,47.50793,47.50793,sj9PGLAlnmUAAAAAABLHCw,Gustaf,af Dalström,1785
http://www.wikidata.org/entity/Q75445737,111460,47.507706,47.507706,Dysd0OxEWfAAAAAAAABMmA,Hilda,Prytz,1810
http://www.wikidata.org/entity/Q2106748,41238,47.480694,47.480694,sj9PGLAlnmUAAAAAAB5uwQ,Poul,Ströyer,1923
http://www.wikidata.org/entity/Q6001687,64296,47.469944,47.469944,sj9PGLAlnmUAAAAAAB2V6A,Otto,von Mörner,1569
http://www.wikidata.org/entity/Q5613778,71505,47.454197,47.454197,4e1scVvZ-EAAAAAAAAAHtg,Johan,Crusenstolpe,1801
http://www.wikidata.org/entity/Q543475,17771,47.441265,47.441265,ciLMGSqrYjAAAAAAAABuWw,Christian,von Weigel,1748
http://www.wikidata.org/entity/Q455071,22956,47.424984,47.424984,sj9PGLAlnmUAAAAAABKk2Q,Axel,von Fersen,1755
http://www.wikidata.org/entity/Q6230306,66604,47.392246,47.392246,ciLMGSqrYjAAAAAAAABUIA,Thorgny,Wallbeck-Hallgren,1878
http://www.wikidata.org/entity/Q5605664,71121,47.388783,47.388783,sj9PGLAlnmUAAAAAABzpVA,Pehr,Cederschiöld,1782
http://www.wikidata.org/entity/Q1555440,33664,47.381218,47.381218,sj9PGLAlnmUAAAAAACZbSw,Gustaf,Wernersson-Cronquist,1878
http://www.wikidata.org/entity/Q6070117,70709,47.364594,47.364594,sj9PGLAlnmUAAAAAAB5WhA,Per,Lennartsson-Ribbing,1670
http://www.wikidata.org/entity/Q661018,27316,47.34191,47.34191,sj9PGLAlnmUAAAAAABKHAw,Beck Johann,Nepomuk,1828
http://www.wikidata.org/entity/Q333651,18229,47.281574,47.281574,sj9PGLAlnmUAAAAAAB2SAA,Henrik,Porthan,1739
http://www.wikidata.org/entity/Q5950984,69987,47.20371,47.20371,sj9PGLAlnmUAAAAAABLE3Q,Berndt,von Liewen,1685
http://www.wikidata.org/entity/Q472692,29696,47.177586,47.177586,sj9PGLAlnmUAAAAAABUkqg,Per,Brahe,1602
