"mid","status","title","url"
"M112315653","ok","File:Bengt Holmberg SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112315653"
"M112315707","ok","File:Bengt Holmberg SPA3.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112315707"
"M112338001","ok","File:Bengt Holmberg SPA3 (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112338001"
"M112374301","ok","File:Birger Gustaf Samuel von Troil SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112374301"
"M112374319","ok","File:Birger Gustaf Samuel von Troil SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112374319"
"M112397376","ok","File:Bengt Hägge SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112397376"
"M112397383","ok","File:Bengt Hägge SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112397383"
"M112397433","ok","File:Bengt Hägge SPA2.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112397433"
"M112397442","ok","File:Bengt Hägge SPA3.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112397442"
"M112397463","ok","File:Bengt Hägge SPA4.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112397463"
"M112400362","ok","File:Bengt Schött SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112400362"
"M112400582","ok","File:Bernhard von Hauswolff SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112400582"
"M112402545","ok","File:Bertil Lundman SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112402545"
"M112406645","ok","File:Britta Holmström SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112406645"
"M112406647","ok","File:Britta Holmström SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112406647"
"M112458144","ok","File:Bosse-Möller SPA10.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112458144"
"M112480275","ok","File:Brita Juel SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112480275"
"M112233201","ok","File:Béla Leffler SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112233201"
"M112233210","ok","File:Béla Leffler SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112233210"
"M112233247","ok","File:Béla Leffler SPA2.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112233247"
"M112233662","ok","File:Börje Knös SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112233662"
"M112233668","ok","File:Börje Knös SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112233668"
"M112233785","ok","File:Börje Knös SPA2.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112233785"
"M112242976","ok","File:Carl Fahlström SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112242976"
"M112242981","ok","File:Carl Fahlström SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112242981"
"M112243068","ok","File:C F von Gegerfelt SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112243068"
"M112275168","ok","File:Carl Deleen SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112275168"
"M112275609","ok","File:Carl Bernhard Rydström SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112275609"
"M112293426","ok","File:Carl Axel Emil Landquist SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112293426"
"M112295246","ok","File:Carl Axel Emil Landquist SPA5.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112295246"
"M112300769","ok","File:Carl Adolf Lagercrantz SPA2.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112300769"
"M112309329","ok","File:Carl Bäckström SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112309329"
"M112309350","ok","File:Carl Bäckström SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112309350"
"M112309379","ok","File:Carl Bäckström SPA2.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112309379"
"M112317464","ok","File:Carl-Axel Mannerskantz SPA4.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112317464"
"M112317471","ok","File:Carl-Axel Mannerskantz SPA5.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112317471"
"M112319000","ok","File:Carl Edelstam SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112319000"
"M112319020","ok","File:Carl Edelstam SPA2.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112319020"
"M112319023","ok","File:Carl Edelstam SPA2 (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112319023"
"M112345825","ok","File:Carl Falkman SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112345825"
"M112346109","ok","File:Carl Falkman SPA2.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112346109"
"M112346312","ok","File:Carl Falkman SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112346312"
"M112376873","ok","File:Carl Bergman SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112376873"
"M112376877","ok","File:Carl Bergman SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112376877"
"M112378652","ok","File:Carl Cederström SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112378652"
"M112378676","ok","File:Carl Cederström SPA2.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112378676"
"M112381146","ok","File:Carl Douglas SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112381146"
"M112381147","ok","File:Carl Douglas SPA (cropped).jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112381147"
"M112382654","ok","File:Carl Douglas Israel SPA.jpg","https://commons.wikimedia.org/wiki/Special:EntityData/M112382654"
